scope,target,ac_threshold,method,ac_threshold_role,variant_count_scope,target_event_count,naive_af_flag_count_scope,ac_supported_frequency_flag_count_scope,vital_red_count_at_ac_threshold,vital_red_variants,vital_red_shared_with_ac_ge_20_count,vital_red_shared_with_ac_ge_20_variants,vital_red_gained_vs_ac_ge_20_count,vital_red_gained_vs_ac_ge_20_variants,vital_red_lost_vs_ac_ge_20_count,vital_red_lost_vs_ac_ge_20_variants,true_positives,false_positives,false_negatives,true_negatives,precision,recall,specificity,false_positive_rate,false_negative_rate,confidence_interval_method,precision_ci_low,precision_ci_high,recall_ci_low,recall_ci_high,specificity_ci_low,specificity_ci_high,false_positive_rate_ci_low,false_positive_rate_ci_high,false_negative_rate_ci_low,false_negative_rate_ci_high,naive_false_positives,false_positive_reduction_vs_naive,false_positive_reduction_vs_naive_percent
all_baseline_plp,strict_PLP_to_BLB_or_VUS,10,AF_gt_1e-5_and_AC_ge_10,actionability_filter_not_scoring_function,1669,17,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,0,38,17,1614,0.0,0.0,0.9769975786924939,0.023002421307506054,1.0,Wilson 95%,0.0,0.09181293258383999,0.0,0.18432366037156456,0.9685859054100281,0.9831959558501311,0.016804044149868948,0.031414094589971873,0.8156763396284354,1.0,185,147,79.45945945945945
all_baseline_plp,strict_PLP_to_BLB_or_VUS,10,VITAL_red_AC_ge_10,actionability_filter_not_scoring_function,1669,17,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,0,2,17,1650,0.0,0.0,0.9987893462469734,0.0012106537530266344,1.0,Wilson 95%,0.0,0.6576280471103807,0.0,0.18432366037156456,0.9955963420992967,0.9996679392184332,0.00033206078156684153,0.00440365790070325,0.8156763396284354,1.0,185,183,98.91891891891892
all_baseline_plp,broad_PLP_to_non_PLP_or_missing,10,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,1669,113,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,17,170,96,1386,0.09090909090909091,0.1504424778761062,0.890745501285347,0.10925449871465295,0.8495575221238938,Wilson 95%,0.05753352035574911,0.14075448393681603,0.09610006998084222,0.2277708800917347,0.8742718131643479,0.9052945222892008,0.09470547771079922,0.1257281868356522,0.7722291199082653,0.9038999300191578,170,0,0.0
all_baseline_plp,broad_PLP_to_non_PLP_or_missing,10,AF_gt_1e-5_and_AC_ge_10,actionability_filter_not_scoring_function,1669,113,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,4,34,109,1522,0.10526315789473684,0.035398230088495575,0.9781491002570694,0.021850899742930592,0.9646017699115044,Wilson 95%,0.041701897932665793,0.24130831200194466,0.0138499544653361,0.08749751082100028,0.9696213017799367,0.9843217139724321,0.01567828602756793,0.030378698220063376,0.9125024891789997,0.9861500455346639,170,136,80.0
all_baseline_plp,broad_PLP_to_non_PLP_or_missing,10,VITAL_red_AC_ge_10,actionability_filter_not_scoring_function,1669,113,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,1,1,112,1555,0.5,0.008849557522123894,0.9993573264781491,0.0006426735218508997,0.9911504424778761,Wilson 95%,0.09452865480086614,0.9054713451991339,0.0015638358136017966,0.04843205606052523,0.9963684581028764,0.9998865462514119,0.00011345374858812325,0.0036315418971235953,0.9515679439394749,0.9984361641863984,170,169,99.41176470588235
all_baseline_plp,expanded_PLP_to_non_PLP_or_review_change,10,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,1669,433,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,67,120,366,1116,0.3582887700534759,0.15473441108545036,0.9029126213592233,0.0970873786407767,0.8452655889145496,Wilson 95%,0.2930507452314751,0.4292320274973218,0.12372064539488789,0.1918207316168253,0.8851362376842601,0.9181921874952145,0.0818078125047855,0.11486376231573994,0.8081792683831747,0.8762793546051121,120,0,0.0
all_baseline_plp,expanded_PLP_to_non_PLP_or_review_change,10,AF_gt_1e-5_and_AC_ge_10,actionability_filter_not_scoring_function,1669,433,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,14,24,419,1212,0.3684210526315789,0.03233256351039261,0.9805825242718447,0.019417475728155338,0.9676674364896074,Wilson 95%,0.23384013155413794,0.5271632717573987,0.019355641937967478,0.05353485200766407,0.9712695618648557,0.9869173549154813,0.013082645084518644,0.028730438135144247,0.946465147992336,0.9806443580620325,120,96,80.0
all_baseline_plp,expanded_PLP_to_non_PLP_or_review_change,10,VITAL_red_AC_ge_10,actionability_filter_not_scoring_function,1669,433,187,38,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,2,0,431,1236,1.0,0.004618937644341801,1.0,0.0,0.9953810623556582,Wilson 95%,0.34237195288961925,1.0,0.0012675679951587885,0.01668310336947315,0.9969015396805527,1.0,0.0,0.0030984603194472576,0.9833168966305268,0.9987324320048412,120,120,100.0
all_baseline_plp,strict_PLP_to_BLB_or_VUS,20,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,1669,17,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,2,185,15,1467,0.0106951871657754,0.11764705882352941,0.8880145278450363,0.11198547215496368,0.8823529411764706,Wilson 95%,0.002937861381681197,0.03815171238001436,0.03287908001292092,0.3433684249770991,0.8718983779067218,0.9023302681183569,0.09766973188164306,0.12810162209327822,0.6566315750229009,0.967120919987079,185,0,0.0
all_baseline_plp,strict_PLP_to_BLB_or_VUS,20,AF_gt_1e-5_and_AC_ge_20,actionability_filter_not_scoring_function,1669,17,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,0,27,17,1625,0.0,0.0,0.9836561743341404,0.016343825665859565,1.0,Wilson 95%,6.938893903907228e-18,0.12455903714463581,0.0,0.18432366037156456,0.976324608225715,0.9887435480520353,0.011256451947964754,0.023675391774285008,0.8156763396284354,1.0,185,158,85.4054054054054
all_baseline_plp,strict_PLP_to_BLB_or_VUS,20,VITAL_red_AC_ge_20,actionability_filter_not_scoring_function,1669,17,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,0,2,17,1650,0.0,0.0,0.9987893462469734,0.0012106537530266344,1.0,Wilson 95%,0.0,0.6576280471103807,0.0,0.18432366037156456,0.9955963420992967,0.9996679392184332,0.00033206078156684153,0.00440365790070325,0.8156763396284354,1.0,185,183,98.91891891891892
all_baseline_plp,broad_PLP_to_non_PLP_or_missing,20,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,1669,113,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,17,170,96,1386,0.09090909090909091,0.1504424778761062,0.890745501285347,0.10925449871465295,0.8495575221238938,Wilson 95%,0.05753352035574911,0.14075448393681603,0.09610006998084222,0.2277708800917347,0.8742718131643479,0.9052945222892008,0.09470547771079922,0.1257281868356522,0.7722291199082653,0.9038999300191578,170,0,0.0
all_baseline_plp,broad_PLP_to_non_PLP_or_missing,20,AF_gt_1e-5_and_AC_ge_20,actionability_filter_not_scoring_function,1669,113,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,2,25,111,1531,0.07407407407407407,0.017699115044247787,0.9839331619537275,0.016066838046272493,0.9823008849557522,Wilson 95%,0.020554221697383523,0.2336997729073062,0.004867129823876968,0.06224595318765318,0.9763888168082296,0.9890938321992081,0.0109061678007919,0.023611183191770427,0.9377540468123469,0.9951328701761231,170,145,85.29411764705883
all_baseline_plp,broad_PLP_to_non_PLP_or_missing,20,VITAL_red_AC_ge_20,actionability_filter_not_scoring_function,1669,113,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,1,1,112,1555,0.5,0.008849557522123894,0.9993573264781491,0.0006426735218508997,0.9911504424778761,Wilson 95%,0.09452865480086614,0.9054713451991339,0.0015638358136017966,0.04843205606052523,0.9963684581028764,0.9998865462514119,0.00011345374858812325,0.0036315418971235953,0.9515679439394749,0.9984361641863984,170,169,99.41176470588235
all_baseline_plp,expanded_PLP_to_non_PLP_or_review_change,20,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,1669,433,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,67,120,366,1116,0.3582887700534759,0.15473441108545036,0.9029126213592233,0.0970873786407767,0.8452655889145496,Wilson 95%,0.2930507452314751,0.4292320274973218,0.12372064539488789,0.1918207316168253,0.8851362376842601,0.9181921874952145,0.0818078125047855,0.11486376231573994,0.8081792683831747,0.8762793546051121,120,0,0.0
all_baseline_plp,expanded_PLP_to_non_PLP_or_review_change,20,AF_gt_1e-5_and_AC_ge_20,actionability_filter_not_scoring_function,1669,433,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,9,18,424,1218,0.3333333333333333,0.020785219399538105,0.9854368932038835,0.014563106796116505,0.9792147806004619,Wilson 95%,0.1864305444359335,0.5217558012789452,0.010972817698743528,0.039026083504804854,0.9770969679292345,0.9907686045761563,0.009231395423843596,0.02290303207076539,0.9609739164951951,0.9890271823012564,120,102,85.0
all_baseline_plp,expanded_PLP_to_non_PLP_or_review_change,20,VITAL_red_AC_ge_20,actionability_filter_not_scoring_function,1669,433,187,27,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,0,,0,,2,0,431,1236,1.0,0.004618937644341801,1.0,0.0,0.9953810623556582,Wilson 95%,0.34237195288961925,1.0,0.0012675679951587885,0.01668310336947315,0.9969015396805527,1.0,0.0,0.0030984603194472576,0.9833168966305268,0.9987324320048412,120,120,100.0
all_baseline_plp,strict_PLP_to_BLB_or_VUS,50,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,1669,17,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,2,185,15,1467,0.0106951871657754,0.11764705882352941,0.8880145278450363,0.11198547215496368,0.8823529411764706,Wilson 95%,0.002937861381681197,0.03815171238001436,0.03287908001292092,0.3433684249770991,0.8718983779067218,0.9023302681183569,0.09766973188164306,0.12810162209327822,0.6566315750229009,0.967120919987079,185,0,0.0
all_baseline_plp,strict_PLP_to_BLB_or_VUS,50,AF_gt_1e-5_and_AC_ge_50,actionability_filter_not_scoring_function,1669,17,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,0,9,17,1643,0.0,0.0,0.9945520581113801,0.005447941888619854,1.0,Wilson 95%,0.0,0.2991527535509594,0.0,0.18432366037156456,0.9896781576800536,0.997131208626482,0.0028687913735180276,0.01032184231994637,0.8156763396284354,1.0,185,176,95.13513513513514
all_baseline_plp,strict_PLP_to_BLB_or_VUS,50,VITAL_red_AC_ge_50,actionability_filter_not_scoring_function,1669,17,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,0,1,17,1651,0.0,0.0,0.9993946731234867,0.0006053268765133172,1.0,Wilson 95%,0.0,0.7934567085261071,0.0,0.18432366037156456,0.9965789866208085,0.9998931396985208,0.00010686030147929841,0.003421013379191606,0.8156763396284354,1.0,185,184,99.45945945945947
all_baseline_plp,broad_PLP_to_non_PLP_or_missing,50,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,1669,113,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,17,170,96,1386,0.09090909090909091,0.1504424778761062,0.890745501285347,0.10925449871465295,0.8495575221238938,Wilson 95%,0.05753352035574911,0.14075448393681603,0.09610006998084222,0.2277708800917347,0.8742718131643479,0.9052945222892008,0.09470547771079922,0.1257281868356522,0.7722291199082653,0.9038999300191578,170,0,0.0
all_baseline_plp,broad_PLP_to_non_PLP_or_missing,50,AF_gt_1e-5_and_AC_ge_50,actionability_filter_not_scoring_function,1669,113,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,2,7,111,1549,0.2222222222222222,0.017699115044247787,0.9955012853470437,0.004498714652956298,0.9823008849557522,Wilson 95%,0.06322376231222723,0.5474166563271946,0.004867129823876968,0.06224595318765318,0.990742758481051,0.9978191570365248,0.002180842963475281,0.00925724151894909,0.9377540468123469,0.9951328701761231,170,163,95.88235294117648
all_baseline_plp,broad_PLP_to_non_PLP_or_missing,50,VITAL_red_AC_ge_50,actionability_filter_not_scoring_function,1669,113,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,1,0,112,1556,1.0,0.008849557522123894,1.0,0.0,0.9911504424778761,Wilson 95%,0.20654329147389294,1.0,0.0015638358136017966,0.04843205606052523,0.9975371858270738,1.0,0.0,0.002462814172926277,0.9515679439394749,0.9984361641863984,170,170,100.0
all_baseline_plp,expanded_PLP_to_non_PLP_or_review_change,50,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,1669,433,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,67,120,366,1116,0.3582887700534759,0.15473441108545036,0.9029126213592233,0.0970873786407767,0.8452655889145496,Wilson 95%,0.2930507452314751,0.4292320274973218,0.12372064539488789,0.1918207316168253,0.8851362376842601,0.9181921874952145,0.0818078125047855,0.11486376231573994,0.8081792683831747,0.8762793546051121,120,0,0.0
all_baseline_plp,expanded_PLP_to_non_PLP_or_review_change,50,AF_gt_1e-5_and_AC_ge_50,actionability_filter_not_scoring_function,1669,433,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,3,6,430,1230,0.3333333333333333,0.006928406466512702,0.9951456310679612,0.0048543689320388345,0.9930715935334873,Wilson 95%,0.12058159868274293,0.6458026525009102,0.0023589815591589323,0.020170008353889643,0.9894494964259838,0.997773387529515,0.002226612470484975,0.010550503574016191,0.9798299916461104,0.9976410184408411,120,114,95.0
all_baseline_plp,expanded_PLP_to_non_PLP_or_review_change,50,VITAL_red_AC_ge_50,actionability_filter_not_scoring_function,1669,433,187,9,1,KCNE1:VCV001202620:VITAL=87.7,1,KCNE1:VCV001202620:VITAL=87.7,0,,1,TRDN:VCV001325231:VITAL=76.4,1,0,432,1236,1.0,0.0023094688221709007,1.0,0.0,0.9976905311778291,Wilson 95%,0.20654329147389294,1.0,0.0004077838600450613,0.012964568956170245,0.9969015396805527,1.0,0.0,0.0030984603194472576,0.9870354310438298,0.9995922161399551,120,120,100.0
frequency_observed,strict_PLP_to_BLB_or_VUS,5,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,4,187,40,3,ANK2:VCV000207942:VITAL=72.1; KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,1,ANK2:VCV000207942:VITAL=72.1,0,,2,185,2,266,0.0106951871657754,0.5,0.5898004434589801,0.41019955654101997,0.5,Wilson 95%,0.002937861381681197,0.03815171238001436,0.15003570882017148,0.8499642911798285,0.5438317023097783,0.6342522724190065,0.3657477275809936,0.4561682976902217,0.15003570882017148,0.8499642911798285,185,0,0.0
frequency_observed,strict_PLP_to_BLB_or_VUS,5,AF_gt_1e-5_and_AC_ge_5,actionability_filter_not_scoring_function,455,4,187,40,3,ANK2:VCV000207942:VITAL=72.1; KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,1,ANK2:VCV000207942:VITAL=72.1,0,,0,40,4,411,0.0,0.0,0.9113082039911308,0.08869179600886919,1.0,Wilson 95%,0.0,0.08762453925039232,0.0,0.48990002040399916,0.8814767048547703,0.9341918707548484,0.0658081292451515,0.11852329514522969,0.5100999795960008,1.0,185,145,78.37837837837837
frequency_observed,strict_PLP_to_BLB_or_VUS,5,VITAL_red_AC_ge_5,actionability_filter_not_scoring_function,455,4,187,40,3,ANK2:VCV000207942:VITAL=72.1; KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,1,ANK2:VCV000207942:VITAL=72.1,0,,0,3,4,448,0.0,0.0,0.9933481152993349,0.0066518847006651885,1.0,Wilson 95%,0.0,0.5615060804490177,0.0,0.48990002040399916,0.9806273034608741,0.9977352737528198,0.0022647262471802466,0.01937269653912602,0.5100999795960008,1.0,185,182,98.37837837837839
frequency_observed,broad_PLP_to_non_PLP_or_missing,5,naive_AF_gt_1e-5,actionability_filter_not_scoring_function,455,38,187,40,3,ANK2:VCV000207942:VITAL=72.1; KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,2,KCNE1:VCV001202620:VITAL=87.7; TRDN:VCV001325231:VITAL=76.4,1,ANK2:VCV000207942:VITAL=72.1,0,,17,170,21,247,0.09090909090909091,0.4473684210526316,0.592326139088729,0.407673860911271,0.5526315789473685,Wilson 95%,0.05753352035574911,0.14075448393681603,0.3014616531155089,0.6029397082091058,0.5445260011453368,0.6384407017661624,0.36155929823383753,0.4554739988546633,0.3970602917908942,0.6985383468844911,170,0,0.0
