target,threshold,tp,fp,fn,tn,tpr_recall,fpr,precision,specificity
broad_PLP_to_non_PLP_or_missing,28.834772064221177,3,23,19,255,0.13636363636363635,0.08273381294964029,0.11538461538461539,0.9172661870503597
broad_PLP_to_non_PLP_or_missing,28.68392102010325,3,24,19,254,0.13636363636363635,0.08633093525179857,0.1111111111111111,0.9136690647482014
broad_PLP_to_non_PLP_or_missing,28.165159514782424,3,25,19,253,0.13636363636363635,0.08992805755395683,0.10714285714285714,0.9100719424460432
broad_PLP_to_non_PLP_or_missing,25.7131100230013,3,26,19,252,0.13636363636363635,0.09352517985611511,0.10344827586206896,0.9064748201438849
broad_PLP_to_non_PLP_or_missing,6.0,3,31,19,247,0.13636363636363635,0.11151079136690648,0.08823529411764706,0.8884892086330936
broad_PLP_to_non_PLP_or_missing,3.0,3,42,19,236,0.13636363636363635,0.1510791366906475,0.06666666666666667,0.8489208633093526
broad_PLP_to_non_PLP_or_missing,2.0,3,44,19,234,0.13636363636363635,0.15827338129496402,0.06382978723404255,0.841726618705036
broad_PLP_to_non_PLP_or_missing,0.0,22,278,0,0,1.0,1.0,0.07333333333333333,0.0
broad_PLP_to_non_PLP_or_missing,-inf,22,278,0,0,1.0,1.0,0.07333333333333333,0.0
expanded_PLP_to_non_PLP_or_review_change,inf,0,0,91,209,0.0,0.0,,1.0
expanded_PLP_to_non_PLP_or_review_change,66.87729657111704,1,0,90,209,0.01098901098901099,0.0,1.0,1.0
expanded_PLP_to_non_PLP_or_review_change,62.43459048412933,1,1,90,208,0.01098901098901099,0.004784688995215311,0.5,0.9952153110047847
expanded_PLP_to_non_PLP_or_review_change,60.53945926268483,1,2,90,207,0.01098901098901099,0.009569377990430622,0.3333333333333333,0.9904306220095693
expanded_PLP_to_non_PLP_or_review_change,56.29773901661538,2,2,89,207,0.02197802197802198,0.009569377990430622,0.5,0.9904306220095693
expanded_PLP_to_non_PLP_or_review_change,54.88110955431302,2,3,89,206,0.02197802197802198,0.014354066985645933,0.4,0.9856459330143541
expanded_PLP_to_non_PLP_or_review_change,48.73895849117748,3,3,88,206,0.03296703296703297,0.014354066985645933,0.5,0.9856459330143541
expanded_PLP_to_non_PLP_or_review_change,44.82331041405297,3,4,88,205,0.03296703296703297,0.019138755980861243,0.42857142857142855,0.9808612440191388
expanded_PLP_to_non_PLP_or_review_change,43.80953149217103,4,4,87,205,0.04395604395604396,0.019138755980861243,0.5,0.9808612440191388
expanded_PLP_to_non_PLP_or_review_change,42.33415517158525,4,5,87,204,0.04395604395604396,0.023923444976076555,0.4444444444444444,0.9760765550239234
expanded_PLP_to_non_PLP_or_review_change,41.3184717793797,4,6,87,203,0.04395604395604396,0.028708133971291867,0.4,0.9712918660287081
expanded_PLP_to_non_PLP_or_review_change,41.09819011230004,4,7,87,202,0.04395604395604396,0.03349282296650718,0.36363636363636365,0.9665071770334929
expanded_PLP_to_non_PLP_or_review_change,40.98554978696188,4,8,87,201,0.04395604395604396,0.03827751196172249,0.3333333333333333,0.9617224880382775
expanded_PLP_to_non_PLP_or_review_change,38.73455977983207,5,8,86,201,0.054945054945054944,0.03827751196172249,0.38461538461538464,0.9617224880382775
expanded_PLP_to_non_PLP_or_review_change,38.562194838202345,6,8,85,201,0.06593406593406594,0.03827751196172249,0.42857142857142855,0.9617224880382775
expanded_PLP_to_non_PLP_or_review_change,38.01475156413299,7,8,84,201,0.07692307692307693,0.03827751196172249,0.4666666666666667,0.9617224880382775
expanded_PLP_to_non_PLP_or_review_change,36.2972349199351,7,9,84,200,0.07692307692307693,0.0430622009569378,0.4375,0.9569377990430622
expanded_PLP_to_non_PLP_or_review_change,36.07548868188528,7,10,84,199,0.07692307692307693,0.04784688995215311,0.4117647058823529,0.9521531100478469
expanded_PLP_to_non_PLP_or_review_change,35.900557184702166,7,11,84,198,0.07692307692307693,0.05263157894736842,0.3888888888888889,0.9473684210526315
expanded_PLP_to_non_PLP_or_review_change,34.33628920482271,7,12,84,197,0.07692307692307693,0.05741626794258373,0.3684210526315789,0.9425837320574163
expanded_PLP_to_non_PLP_or_review_change,33.93779771575755,8,12,83,197,0.08791208791208792,0.05741626794258373,0.4,0.9425837320574163
expanded_PLP_to_non_PLP_or_review_change,33.91502321227918,8,13,83,196,0.08791208791208792,0.06220095693779904,0.38095238095238093,0.937799043062201
expanded_PLP_to_non_PLP_or_review_change,32.96902790315449,8,14,83,195,0.08791208791208792,0.06698564593301436,0.36363636363636365,0.9330143540669856
expanded_PLP_to_non_PLP_or_review_change,31.477261168617357,8,15,83,194,0.08791208791208792,0.07177033492822966,0.34782608695652173,0.9282296650717703
expanded_PLP_to_non_PLP_or_review_change,30.94483793549672,8,16,83,193,0.08791208791208792,0.07655502392344497,0.3333333333333333,0.9234449760765551
expanded_PLP_to_non_PLP_or_review_change,29.60484759152951,8,17,83,192,0.08791208791208792,0.08133971291866028,0.32,0.9186602870813397
expanded_PLP_to_non_PLP_or_review_change,28.834772064221177,9,17,82,192,0.0989010989010989,0.08133971291866028,0.34615384615384615,0.9186602870813397
